Bait	Interactor	IP	Site	Labeling	Bait_logFC	Bait_FDR	Int_logFC	Int_FDR
CHD8	HSPA12A	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	4.7650656665819	0.0131202591234255
CHD8	MCU	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	4.76029757273395	0.00395921019841129
CHD8	IGLV4-60	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	4.53753728115558	0.00309685633576089
CHD8	AP3M1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	4.41925567621385	0.0140296349866819
CHD8	PNMA2	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	4.25070823172838	0.00955148492810746
CHD8	RAB3GAP1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	4.24427335976268	0.00829501739780391
CHD8	CTR9	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	4.20255731048694	0.00581312885719628
CHD8	MRPS36	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	3.56013012931071	0.00733732936542863
CHD8	AP3B1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	3.41321433964577	0.00733732936542863
CHD8	IGF2BP1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	3.25222106887896	0.0114068408361737
CHD8	YWHAG	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	3.23874308449831	0.00824809440542025
CHD8	SEC24C	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	3.1728858624498	0.0114068408361737
CHD8	CSNK2A1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	3.09352441203599	0.0927068658843867
CHD8	HNRNPC	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	3.05075494387474	0.00927422036177171
CHD8	LEO1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.91358719405922	0.0119182089117808
CHD8	ELAVL2	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.84063236069855	0.0119182089117808
CHD8	COPB2	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.80013318496271	0.0114068408361737
CHD8	YWHAB	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.69398172619422	0.0119182089117808
CHD8	YWHAE	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.65092396467921	0.0145321586141285
CHD8	HNRNPR	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.56581827006976	0.0238131964571346
CHD8	U2AF2	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.4860433572495	0.0452228805160238
CHD8	SYNCRIP	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.40552811763195	0.0238131964571346
CHD8	SOGA3	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.37827229707704	0.0200281601370882
CHD8	HNRNPA3	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.36001928686812	0.0187507438606612
CHD8	IGF2BP3	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.34600322710242	0.0200281601370882
CHD8	PPP1R3F	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.25545775760685	0.021816381523658
CHD8	CSNK2B	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.23128531044575	0.0476151184006093
CHD8	RPL6	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.19128464525863	0.0566071020844456
CHD8	IGHG1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.16732222560335	0.0927068658843867
CHD8	TP53I11	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	2.09717516365717	0.0253504528572174
CHD8	YWHAZ	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.99269221594632	0.0608638372855052
CHD8	YWHAQ	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.94085219228172	0.03749120087949
CHD8	NPM1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.92240260852139	0.0347146794315354
CHD8	SFN	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.91241815002566	0.03749120087949
CHD8	SERBP1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.86116635364055	0.0474958562471949
CHD8	ILF2	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.76863578045465	0.0452228805160238
CHD8	SRP14	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.74288746328697	0.0452228805160238
CHD8	TBC1D10C	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.72293635217732	0.0479888173590753
CHD8	IGF2BP2	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.65034499901658	0.0532767996989261
CHD8	HNRNPK	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.6285753049785	0.0532767996989261
CHD8	NDEL1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.58320829737044	0.0603883065215032
CHD8	HNRNPL	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.56967115412151	0.0566071020844456
CHD8	HNRNPA2B1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.48453045094238	0.0665043892885902
CHD8	HNRNPA1	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.44013376478921	0.0714729133783841
CHD8	NPY6R	CHD8_CNCR1	CNCR	label-free	3.35860945722094	0.00846675097140817	1.36991811124867	0.0808696738366725
CHD8	OGDH	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	10.9810887573905	0.000214523074220659
CHD8	DLST	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	10.9058033591749	0.000214523074220659
CHD8	EPB41L3	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	8.05206883673332	0.00049612541060854
CHD8	PHB2	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	7.59847042499343	0.000516921875792242
CHD8	SHTN1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	7.15691870616222	0.00109727869137982
CHD8	PAF1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	6.81130894444562	0.00109727869137982
CHD8	VGF	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	6.79926948802528	0.00109727869137982
CHD8	AP3B2	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	6.39131407731069	0.0134890464828202
CHD8	PHB	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	6.05981057287623	0.00109727869137982
CHD8	CDC73	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	6.04380394245128	0.00109727869137982
CHD8	HSPA12A	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	5.81350105574243	0.0012845378618225
CHD8	SOGA3	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	5.70359645526152	0.00170182445065642
CHD8	CTR9	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	5.68011078782384	0.00109727869137982
CHD8	DLD	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	5.50721250226941	0.00109727869137982
CHD8	YWHAB	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	4.76400594861974	0.0363643976749868
CHD8	MRPS36	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	4.56211600768957	0.001933972651247
CHD8	WDR61	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	4.18641061649775	0.0053574993320024
CHD8	YWHAG	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.67995803554016	0.00500603451674278
CHD8	YWHAH	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.54454478259222	0.0058753579882114
CHD8	MPG	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.45500016412169	0.036071189185576
CHD8	ANK2	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.38766072032965	0.0131240215457782
CHD8	LEO1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.3440317007047	0.0186788690529386
CHD8	ELAVL4	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.09979387043897	0.0166250613539264
CHD8	YWHAQ	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.09379557154993	0.011369730265548
CHD8	AP3B1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.07854000683418	0.0195330486579332
CHD8	PABPC1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.05740791634955	0.0186788690529386
CHD8	EML4	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	3.0079306291173	0.0270638311337626
CHD8	HNRNPM	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.97690002950278	0.0915451749997266
CHD8	HNRNPC	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.91979150533462	0.0185951583954674
CHD8	PNN	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.84941677586277	0.0164705560263523
CHD8	RALY	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.68811425948031	0.0651748014883225
CHD8	YWHAE	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.52024584295148	0.0363643976749868
CHD8	HNRNPA1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.48999021533374	0.0270638311337626
CHD8	YWHAZ	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.47780825340277	0.0256771397044011
CHD8	ILF3	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.43951637942686	0.0195330486579332
CHD8	IGF2BP2	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.37966253728065	0.0270638311337626
CHD8	COPA	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.18904116352251	0.0289977532826726
CHD8	MATR3	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.14939602316248	0.0392302027829566
CHD8	IGF2BP3	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.14560016577493	0.0289977532826726
CHD8	HNRNPUL1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.07420026994672	0.0412886125607493
CHD8	HNRNPA2B1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	2.00929676447458	0.0363643976749868
CHD8	ELAVL2	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.97333445455715	0.036071189185576
CHD8	NCL	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.96795765973493	0.0363643976749868
CHD8	SYNCRIP	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.95187786146061	0.0548889115793281
CHD8	EIF4G1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.80220425649176	0.0445793598761235
CHD8	HNRNPH1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.78103304766816	0.0445793598761235
CHD8	HNRNPK	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.76690454729361	0.0494732486060072
CHD8	RPL4	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.62989886423996	0.0601642365970717
CHD8	HNRNPD	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.61890214738628	0.0601642365970717
CHD8	H2BC14	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.55758356076947	0.0670003318677769
CHD8	TP53I11	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.53088147755553	0.0828256525340648
CHD8	SYT1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.48882617999001	0.0783235027597535
CHD8	RPL14	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.47078161222953	0.0841040605145449
CHD8	NDEL1	CHD8_CNCR2	CNCR	label-free	9.76049501381082	0.000327807769246424	1.44864584521041	0.0828256525340648
CTNNB1	TFG	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	10.8644995832546	0.0660967113956892
CTNNB1	CDH11	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	10.2955157073775	0.02858154216882
CTNNB1	CTNNA1	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	10.1819053619704	0.0660967113956892
CTNNB1	CTNNA2	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	10.0674281589556	0.02858154216882
CTNNB1	CDH2	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	10.0618817172091	0.0444703665882987
CTNNB1	CDH6	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	10.0466804877524	0.02858154216882
CTNNB1	CDH10	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	8.19861194596381	0.0856692498947964
CTNNB1	CDH7	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	6.60243448351391	0.0428003410495337
CTNNB1	IGSF3	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	6.56293179456199	0.02858154216882
CTNNB1	PPFIA2	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	4.48937557925026	0.0444703665882987
CTNNB1	CDH3	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	4.17937463743533	0.0660967113956892
CTNNB1	PRRC2A	CTNNB1_CNCR1	CNCR	label-free	7.16870805935566	0.02858154216882	4.02618152553013	0.0660967113956892
CTNNB1	CTNNA2	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	18.0973124977263	1.6455129916322e-11
CTNNB1	CDH2	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	13.8454465125463	8.77653148135091e-10
CTNNB1	CDH6	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	11.0528128222321	2.46086375812112e-09
CTNNB1	CDH11	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	9.8276860227873	1.09008429874699e-08
CTNNB1	TFG	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	9.72040647664959	8.76475364564693e-09
CTNNB1	CDH10	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	9.40093084431993	6.5237282483922e-08
CTNNB1	IGSF3	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	8.02855320239293	5.69605402422559e-08
CTNNB1	CTNNA1	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	6.02693123921293	1.61045273913821e-06
CTNNB1	S100A9	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	4.9365486520758	0.000129395347034454
CTNNB1	CDH4	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	4.26210713218934	6.03101304708725e-05
CTNNB1	PRRC2A	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	4.11622559454286	6.03101304708725e-05
CTNNB1	CDH9	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	3.89055501640907	0.000577216100735011
CTNNB1	APC	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	3.86536277303853	0.000112319516486039
CTNNB1	CDH3	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	3.19756901189778	0.00294606116305284
CTNNB1	HBA1	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	3.09391417253671	0.000781334828849716
CTNNB1	CPA4	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	2.84085466497276	0.020356453662613
CTNNB1	NUP153	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	2.48882132522113	0.00495891276478652
CTNNB1	VCL	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	2.24044915162951	0.013863419669948
CTNNB1	IGLL5	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	2.14787798308446	0.0180938470606301
CTNNB1	CTNND2	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	1.97401327470015	0.0207928624293685
CTNNB1	S100A8	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	1.96912051790955	0.0484078609181924
CTNNB1	PPFIA2	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	1.75457719673606	0.0438346461071239
CTNNB1	TRIM21	CTNNB1_CNCR2	CNCR	label-free	8.97706588835463	2.13904398663506e-05	1.49825478576051	0.0813025215288813
DYRK1A	ACSL1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.71275	0.00717518197179364
DYRK1A	ADCY10	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.70275	0.00717518197179364
DYRK1A	ANAPC2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.81925	0.00717518197179364
DYRK1A	AP2A1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.81375	0.00717518197179364
DYRK1A	AP2A2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.80275	0.00717518197179364
DYRK1A	AP2B1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.80475	0.00717518197179364
DYRK1A	AP2M1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.77025	0.00717518197179364
DYRK1A	AP2S1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.99725	0.00717518197179364
DYRK1A	ARG1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.31475	0.00717518197179364
DYRK1A	ATF2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.90425	0.00717518197179364
DYRK1A	BANF1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.07325	0.00717518197179364
DYRK1A	BCLAF1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.01725	0.00717518197179364
DYRK1A	C17orf80	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.75625	0.00717518197179364
DYRK1A	C1GALT1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.77125	0.00717518197179364
DYRK1A	CAPRIN1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.91725	0.00717518197179364
DYRK1A	CDC23	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.84175	0.00717518197179364
DYRK1A	CDC26	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.96375	0.00717518197179364
DYRK1A	CHD4	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.81225	0.00717518197179364
DYRK1A	CHURC1-FNTB	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.72925	0.00717518197179364
DYRK1A	CLTA	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.97175	0.00717518197179364
DYRK1A	CLTB	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.96325	0.00717518197179364
DYRK1A	CLTC	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.70125	0.00717518197179364
DYRK1A	CMTR1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	2.21975	0.00717518197179364
DYRK1A	CPD	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.08675	0.00717518197179364
DYRK1A	CTBP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.44075	0.00717518197179364
DYRK1A	DCAF7	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.97225	0.00717518197179364
DYRK1A	DDX17	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.89025	0.00717518197179364
DYRK1A	DDX5	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.82775	0.00717518197179364
DYRK1A	DHX9	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.73175	0.00717518197179364
DYRK1A	DNHD1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69925	0.00717518197179364
DYRK1A	DPYSL4	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.77825	0.00717518197179364
DYRK1A	DPYSL5	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.78625	0.00717518197179364
DYRK1A	DYNLL1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.91825	0.00717518197179364
DYRK1A	DYNLL2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.13075	0.00717518197179364
DYRK1A	EHD2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.42775	0.00717518197179364
DYRK1A	ELF2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	2.96275	0.00717518197179364
DYRK1A	EMD	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.74725	0.00717518197179364
DYRK1A	ERH	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.22825	0.00717518197179364
DYRK1A	FAM53C	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.96075	0.00717518197179364
DYRK1A	FMR1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.74325	0.00717518197179364
DYRK1A	FXR2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.80125	0.00717518197179364
DYRK1A	G3BP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.78575	0.00717518197179364
DYRK1A	GBP7	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.02475	0.00717518197179364
DYRK1A	GET4	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.89175	0.00717518197179364
DYRK1A	GOLPH3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.32175	0.00717518197179364
DYRK1A	GYG1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69175	0.00717518197179364
DYRK1A	HIP1R	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.81575	0.00717518197179364
DYRK1A	HNRNPA0	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.04625	0.00717518197179364
DYRK1A	HNRNPA1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.25375	0.00717518197179364
DYRK1A	HNRNPA2B1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.23125	0.00717518197179364
DYRK1A	HNRNPA3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.19925	0.00717518197179364
DYRK1A	HNRNPAB	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.85025	0.00717518197179364
DYRK1A	HNRNPC	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.09825	0.00717518197179364
DYRK1A	HNRNPD	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.90775	0.00717518197179364
DYRK1A	HNRNPDL	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.22525	0.00717518197179364
DYRK1A	HNRNPH1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.92875	0.00717518197179364
DYRK1A	HNRNPH2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.71325	0.00717518197179364
DYRK1A	HNRNPH3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.89725	0.00717518197179364
DYRK1A	HNRNPK	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.96025	0.00717518197179364
DYRK1A	HNRNPM	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.90225	0.00717518197179364
DYRK1A	HNRNPU	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.75075	0.00717518197179364
DYRK1A	IFNL2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69625	0.00717518197179364
DYRK1A	IGF2BP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.08875	0.00717518197179364
DYRK1A	IGF2BP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.96325	0.00717518197179364
DYRK1A	IGF2BP3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.88325	0.00717518197179364
DYRK1A	IKZF2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.64275	0.00717518197179364
DYRK1A	ILF3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.84775	0.00717518197179364
DYRK1A	ISL1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.79725	0.00717518197179364
DYRK1A	JAK3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.72125	0.00717518197179364
DYRK1A	KHDRBS1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.98775	0.00717518197179364
DYRK1A	KHDRBS2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.14275	0.00717518197179364
DYRK1A	KHDRBS3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.24175	0.00717518197179364
DYRK1A	LCP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.92625	0.00717518197179364
DYRK1A	LEMD2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.64025	0.00717518197179364
DYRK1A	MACO1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.68675	0.00717518197179364
DYRK1A	MAP1B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.97775	0.00717518197179364
DYRK1A	MAP1LC3A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.89025	0.00717518197179364
DYRK1A	MAP1LC3B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.91225	0.00717518197179364
DYRK1A	MATR3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.94125	0.00717518197179364
