SetType	SetName	Network	PopCount	IntCount	SetCount	OverlapCount	OverlapP	OverlapGenes
GTEx_all	Brain - Cerebellar hemisphere	InWeb	24083	1561	2408	208	7.90885249713354e-06	AAK1,ABCC8,ACVR2B,AFF3,AGAP1,AGAP3,AMPH,ANK1,ANK3,ANP32A,APC,APC2,ARHGAP26,ARHGEF10L,ARHGEF7,ARMC8,ASF1A,ATF2,ATP1A3,BRAF,BTRC,CACNG2,CACYBP,CALM1,CALM2,CALM3,CAMK2B,CAMK2D,CAMKK2,CBX1,CDC25B,CDH10,CDH15,CDH18,CDH24,CDH7,CDK19,CDK5,CDK5R1,CEP250,CHD7,CHGB,CLASP1,COG1,COG2,CRB1,CRKL,CTBP1,CTNNA2,CTNND2,DAB2IP,DCTN1,DCTN3,DGKQ,DLG1,DLG2,DLG4,DLGAP1,DLGAP3,DNM1,DNM3,DPF3,DYNC1H1,DYNC1I1,DYNLL2,EPHB1,ERMN,EXOSC10,FANCC,FANCG,FBXO45,FBXW11,FBXW7,FEZ1,FGF20,FZR1,GABARAPL2,GAP43,GRIA2,GRID2,GRIK2,GRIN1,GRIN2A,GRM1,GRM5,GSK3A,GSK3B,HCN1,HCN2,HCN3,HIPK1,KAZN,KCNQ2,KDM4C,KIF3A,KIFAP3,KLC2,KMT2A,LIN52,LUC7L3,MAGI1,MAP1LC3B,MAP2,MAP2K1,MAPK1,MAPK10,MAPK11,MAPK8,MAPK9,MARK3,MAST1,MED12L,MPP3,NDFIP1,NF2,NINL,NLGN1,NLGN2,NRCAM,NRXN1,NRXN2,NRXN3,NSF,OLA1,OTUD3,PACSIN1,PAK1,PARP2,PAX6,PDPK1,PHYHIP,PI4KA,PIK3CB,PIN1,PKD1,PLCG1,POLE,PPP2CA,PPP3CA,PRKACB,PRKAR1B,PRKCE,PRKCG,PRKCZ,PRPF19,PRPF38B,PRPF6,PSPN,PTK2B,PTPN4,PTPRZ1,RAB3A,RAB6B,RALGDS,RAPGEF4,RBAK,RCHY1,RGS7,RIMS1,RNF146,RNF165,RNF220,RNPS1,RPAP2,RSBN1,SCN1B,SCN3A,SCN4B,SERINC1,SGTB,SH3GL2,SHANK1,SIK3,SIPA1L1,SNCA,SOX1,SPTAN1,SPTBN2,SPTBN4,STX1A,SUMO2,SYNGR1,SYT1,TAOK3,TCERG1,TCF4,TERF2,TLE2,TMEFF1,TNK1,TNK2,TNKS,TNRC6B,TOP2B,TUBB2A,TUBB3,TUBGCP4,TULP4,UCHL1,ULK2,ULK3,WDR33,WDR47,WHSC1L1,YWHAE,YWHAQ,ZBTB7A,ZFYVE9
GTEx_all	Brain - Cerebellum	COMBINED	24083	931	2408	145	3.83196536310523e-08	AAK1,ABCC8,ACOT7,ACTL6B,ADD2,AGAP1,AGAP3,AKAP8L,ALS2,AP2A2,AP3B2,APC,APC2,ATP1A3,ATP6V0A1,ATP6V1A,ATP6V1B2,ATXN2L,BRD1,BSCL2,CADM2,CAMSAP1,CAMSAP2,CC2D1A,CDH10,CDH7,CENPV,CEP170,CLASP1,CLASP2,CLIP2,CNTN1,CNTNAP1,CORO2B,CPE,CRMP1,CTBP1,CTNNA2,CTNND2,CYFIP2,DAB2IP,DPF1,DPF3,DPYSL2,DPYSL5,DYNC1H1,DYNC1I1,DYNLL2,EDC4,EIF4E,ELAVL2,ELAVL3,ELAVL4,EPB41L3,ERC1,ERC2,FAM171A1,GABARAPL2,GABBR1,GAP43,GNAO1,GPHN,INA,IQSEC1,IRGQ,KCNQ2,KIF21A,KIF5C,KIRREL3,KLC1,LEMD2,LSAMP,MAP1A,MAP1B,MAP1LC3A,MAP2,MAP6,MAPRE2,MARK3,MAZ,MCU,MLF2,MYO5A,NECAP1,NEFM,NEURL4,NLGN1,NSG1,NUDT16L1,PAFAH1B1,PAFAH1B3,PCLO,PELP1,PKD1,PNMA2,PPFIA2,PRKACB,PRKCG,PRRC2B,PSD2,PSD3,RAB3C,RAB6B,RABL6,RAPGEF4,REPS1,RIMS4,RNPS1,RUNDC3A,SAFB2,SARM1,SCN3A,SCRN1,SLC25A22,SNAP25,SNAP91,SOGA3,SPATA2,SPTAN1,SPTBN2,SREBF2,SRGAP3,SS18L1,SUGP2,SYNE1,SYT1,SYT11,TERF2,TERF2IP,TMEFF1,TMEM132A,TOP2B,TRIM2,TRIM3,TRIM46,TSC1,TSC2,TUBB2A,TUBB4A,UPF1,WDR18,WRAP73,YWHAH,ZNF536,ZNF638
GTEx_all	Brain - Cerebellum	InWeb	24083	1561	2408	191	0.00169877682466173	AAK1,ABCC8,ACVR2B,AFF3,AGAP1,AGAP3,AKT2,AMPH,ANK1,ANK3,APC,APC2,ARHGAP26,ARHGEF10L,ARHGEF7,ARMC8,ATP1A3,ATXN2L,BTRC,CACNG2,CALM1,CALM3,CAMK2B,CAMKK2,CDC25B,CDH10,CDH15,CDH18,CDH24,CDH7,CDK5,CDK5R1,CHD7,CLASP1,COG1,COG2,CRB1,CRKL,CTBP1,CTNNA2,CTNND2,DAB2IP,DCTN1,DCTN3,DGKQ,DLG1,DLG2,DLG4,DLGAP1,DLGAP3,DNM1,DNM3,DPF3,DYNC1H1,DYNC1I1,DYNLL2,EPHB1,ERMN,EXOSC10,FANCC,FANCG,FBXO45,FEZ1,FGF20,FZR1,GABARAPL2,GAP43,GRIA2,GRID2,GRIK2,GRIN1,GRIN2A,GRM1,GRM5,GSK3A,HCN1,HCN2,HCN3,HOMER3,HSD17B1,KAZN,KCNQ2,KDM4C,KIF3A,KIFAP3,KLC2,KLHL17,KMT2A,LIMK1,LIN52,LUC7L3,MAGI1,MAP2,MAPK10,MAPK11,MAPK8,MAPK9,MARK3,MAST1,MED12L,MED23,MLLT1,MPP3,NF2,NINL,NLGN1,NLGN2,NRCAM,NRXN1,NRXN2,NRXN3,NSF,OTUD3,PACSIN1,PAK1,PARP2,PAX3,PAX6,PDPK1,PELP1,PHYHIP,PI4KA,PIN1,PKD1,PLCG1,POLE,PPP3CA,PRKACB,PRKAR1B,PRKCE,PRKCG,PRKCZ,PRPF19,PRPF38B,PRPF6,PSPN,PTK2B,PTN,PTPN4,PTPRZ1,RAB3A,RAB6B,RALGDS,RAPGEF4,RBAK,RBM33,RGS7,RIMS1,RNF146,RNF165,RNF220,RNPS1,RPAP2,SCN1B,SCN3A,SCN4B,SGTB,SH3GL2,SHANK1,SIK3,SIPA1L1,SNCA,SOX1,SPTAN1,SPTBN2,SPTBN4,STX1A,SYNGR1,SYT1,TAF4,TAOK3,TCERG1,TERF2,TLE2,TMEFF1,TNK1,TNK2,TNKS,TNRC6B,TOP2B,TUBB2A,TUBB3,TUBGCP4,TULP4,UCHL1,ULK3,WDR33,WHSC1L1,YWHAH,ZBTB7A,ZFYVE9
GTEx_all	Brain - Cortex	COMBINED	24083	931	2408	170	3.59653027136584e-15	AAK1,ABCC8,ACOT7,ACTL6B,ADD2,AGAP1,AGAP3,ALDH7A1,ALS2,AP2A1,AP2A2,AP2B1,AP2M1,AP3B2,APC,APC2,ARL8A,ATP1A3,ATP2B1,ATP6V0A1,ATP6V1A,ATP6V1B2,ATP6V1D,ATP6V1E1,ATP6V1F,BASP1,BCAS2,BCL2L2,BLOC1S2,BORCS8,BSCL2,BTBD10,CADM2,CALM2,CAMKV,CDH10,CDH4,CDH9,CENPV,CKB,CLASP2,CLIP2,CNTN1,CNTNAP1,CORO2B,CPE,CRMP1,CTNNA2,CTNND2,CYFIP2,DENND1A,DPF1,DPYSL2,DPYSL4,DPYSL5,DYNC1H1,DYNC1I1,DYNLL1,DYNLL2,EIF4E,ELAVL2,ELAVL3,ELAVL4,ELMO1,EPB41L3,EPHA4,EPHA5,EPN1,ERC2,FAM171A1,FMNL2,GABARAPL2,GABBR1,GAP43,GNAO1,GNB1,GPHN,HS6ST1,INA,IQSEC1,IRGQ,ISLR2,ITM2C,KCNB2,KCNQ2,KHDRBS2,KIF21A,KIF21B,KIF5C,KIRREL3,KLC1,LRFN5,LSAMP,LZTS1,MAP1A,MAP1B,MAP1LC3A,MAP1S,MAP2,MAP6,MAPRE2,MBD3,MLF2,MYO5A,NECAP1,NEFM,NEURL4,NTRK2,PAFAH1B1,PAFAH1B3,PCLO,PCSK1,PLCB1,PNMA2,PPFIA2,PRKACB,PRKCG,PSD2,PSD3,RAB3C,RAB6A,RAB6B,RABL6,RAPGEF4,REPS1,RIMS2,RIMS4,RNPS1,RTN4RL2,RTP1,RUFY3,RUNDC3A,SALL3,SCN3A,SCRN1,SENP3,SHTN1,SLC25A22,SMARCD3,SNAP25,SNAP91,SOGA3,SPATA2,SPTAN1,SPTBN2,SREBF2,SRGAP3,SSBP3,STAU2,STON2,SYT1,SYT11,TANC2,TBCB,TERF2,TERF2IP,TMEFF1,TMEM132A,TRIM2,TRIM46,TUBA1A,TUBB2A,TUBB4A,USP5,VGF,WDR47,YWHAB,YWHAE,YWHAG,YWHAH
GTEx_all	Brain - Cortex	InWeb	24083	1561	2408	209	5.47193711561412e-06	AAK1,ABCC8,ADARB2,AGAP1,AGAP3,AJAP1,AMPH,ANK3,AP2A1,AP2B1,AP2M1,APC,APC2,ARHGAP32,ARHGEF4,ATP1A3,BAD,BAP1,BTRC,C16orf13,CACNG2,CACYBP,CALM1,CALM2,CALM3,CAMK2A,CAMK2B,CAMK2G,CAMKK2,CDH10,CDH18,CDH8,CDH9,CDK5,CDK5R1,COG1,COX6A1,CRB1,CTNNA2,CTNND2,DCTN1,DCTN3,DLG2,DLG4,DLGAP1,DLGAP2,DLGAP3,DLX2,DNM1,DNM3,DRGX,DYNC1H1,DYNC1I1,DYNLL1,DYNLL2,EPHB1,ERMN,FBXO45,FBXW11,FBXW7,FEZ1,FOXG1,FYN,GABARAPL2,GAP43,GFRA2,GRIA2,GRIK2,GRIN1,GRIN2A,GRIN2B,GRIN2D,GRM1,GRM5,GSK3A,HCN1,HCN2,HDAC11,HIPK2,HOMER1,HTT,ITPKA,KCNQ2,KCNQ3,KCTD1,KIF3A,KIF3B,KIFAP3,KLC2,LIMK1,MAGI2,MAP2,MAPK1,MAPK10,MAPK11,MAPK3,MAPK8IP1,MAPK9,MARK4,MAST1,MAST3,MBP,MED12L,MED29,MED9,NDFIP1,NEDD8,NF2,NFASC,NLGN2,NLK,NRCAM,NRXN1,NRXN2,NSF,PACSIN1,PAK1,PALM2,PARP2,PAX6,PCSK1,PDE4A,PDPK1,PEX10,PHYHIP,PI4KA,PIN1,PINK1,PIP4K2C,PLCB1,POLR2F,PPP2CA,PPP2R1A,PPP2R4,PPP3CA,PRKACB,PRKAR1B,PRKCA,PRKCE,PRKCG,PRKCZ,PRPF19,PSPN,PTK2B,PTN,PTPN4,PTPN5,PTPRO,PTPRZ1,RAB3A,RAB4B,RAB6B,RANBP3L,RANGAP1,RAP2A,RAPGEF2,RAPGEF4,RB1CC1,RFPL2,RGS6,RGS7,RIMS1,RNF165,RNF220,RNPS1,SCN1B,SCN3A,SCN4B,SENP3,SGTB,SH3GL2,SHANK1,SHANK2,SIK3,SIPA1L1,SMOX,SNCA,SOX1,SOX2,SPEF1,SPTAN1,SPTBN2,SPTBN4,STUB1,STX1A,SYNGR1,SYT1,TAOK3,TBKBP1,TERF2,TMEFF1,TNIK,TNK2,TP53BP2,TUBA1A,TUBA1B,TUBB2A,TUBB3,TULP4,UCHL1,WDR47,WNT1,YWHAB,YWHAE,YWHAG,YWHAH,ZBTB7A,ZFR2,ZFYVE9
GTEx_all	Brain - Frontal cortex	COMBINED	24083	931	2408	180	1.44264247158194e-18	AAK1,ACOT7,ACTL6B,ADD2,AGAP1,AGAP3,ALDH7A1,AP2B1,AP2M1,AP3B2,APC,APC2,ARL8A,ASF1A,ATP1A3,ATP1B1,ATP2B1,ATP6V0A1,ATP6V1A,ATP6V1B2,ATP6V1D,ATP6V1E1,ATP6V1F,BASP1,BCAS2,BCL2L2,BLOC1S2,BORCS8,BSCL2,BTBD10,CADM2,CALM2,CAMKV,CAMSAP2,CDH10,CDH4,CDH9,CKB,CLASP2,CLIP2,CLTC,CMAS,CNTN1,CNTNAP1,CORO2B,CPE,CRMP1,CTBP1,CTNNA2,CTNND2,CYFIP2,DENND1A,DPF1,DPYSL2,DPYSL4,DPYSL5,DYNC1I1,DYNLL1,DYNLL2,EIF4A2,EIF4E,ELAVL2,ELAVL3,ELAVL4,ELMO1,EPB41L3,EPHA4,EPHA5,ERC2,FAM171A1,G3BP2,GABARAPL2,GABBR1,GAP43,GNAO1,GNAQ,GNB1,GNG2,GPHN,HS6ST1,INA,IQSEC1,IRGQ,ISLR2,ITM2C,KCNB2,KCNQ2,KHDRBS2,KHDRBS3,KIF21A,KIF21B,KIF5C,KIRREL3,KLC1,LRFN5,LSAMP,LZTS1,MAP1A,MAP1B,MAP1LC3A,MAP1LC3B,MAP2,MAP2K1,MAP6,MAPRE2,MARK1,MATR3,MBD3,MLF2,MOCS2,MYO5A,NECAP1,NEFM,NLGN1,NTRK2,PAFAH1B1,PAFAH1B2,PAFAH1B3,PCLO,PCSK1,PLCB1,PNMA2,PPFIA2,PRKACB,PRKCG,PSD2,PSD3,RAB3C,RAB6A,RAB6B,RABL6,RAPGEF4,REPS1,RIMS2,RIMS4,RNPS1,RTN4RL2,RTP1,RUFY3,RUNDC3A,SALL3,SAP18,SATB1,SCN3A,SCRN1,SHTN1,SKP1,SLC25A22,SNAP25,SNAP91,SOGA3,SPATA2,SPTAN1,SPTBN2,SREBF2,SRGAP3,SRPK2,SSBP3,STAU2,STON2,SYT1,SYT11,TANC2,TBCB,TERF2,TERF2IP,TMEFF1,TMEM132A,TRIM2,TRIM46,TUBA1A,TUBB2A,TUBB4A,VGF,WDR47,YWHAB,YWHAE,YWHAG,YWHAH,YWHAZ
GTEx_all	Brain - Frontal cortex	InWeb	24083	1561	2408	220	6.52909401484472e-08	AAK1,ADARB2,AGAP1,AGAP3,AJAP1,AMPH,ANK3,AP2B1,AP2M1,APC,APC2,APP,ARHGAP26,ARHGAP32,ARHGEF4,ASF1A,ATP1A3,BAD,BAP1,BTRC,C16orf13,CACNG2,CACYBP,CALM1,CALM2,CALM3,CAMK2A,CAMK2B,CAMK2G,CAMKK2,CBX1,CDH10,CDH18,CDH8,CDH9,CDK5,CDK5R1,CLTC,COX6A1,CRB1,CTBP1,CTNNA2,CTNND2,DCK,DCTN1,DCTN3,DLG2,DLG4,DLGAP1,DLGAP2,DLGAP3,DNM1,DNM3,DRGX,DYNC1I1,DYNLL1,DYNLL2,EPHB1,ERMN,FBXO45,FBXW11,FBXW7,FEZ1,FOXG1,G3BP2,GABARAPL1,GABARAPL2,GAP43,GFRA2,GRIA2,GRIK2,GRIN1,GRIN2A,GRIN2B,GRIN2D,GRM1,GRM5,GSK3A,GSK3B,HCN1,HCN2,HDAC11,HIPK2,HOMER1,ITPKA,KCNQ2,KCNQ3,KCTD1,KIF3A,KIF3B,KIFAP3,KLC2,LIMK1,MAGI2,MAP1LC3B,MAP2,MAP2K1,MAPK1,MAPK10,MAPK11,MAPK3,MAPK8,MAPK9,MARK1,MARK4,MAST1,MAST3,MBP,MED12L,MED29,MED9,NDFIP1,NDFIP2,NEDD8,NF2,NLGN1,NLK,NRCAM,NRXN1,NRXN2,NRXN3,NSF,OLA1,PACSIN1,PAK1,PALM2,PARP2,PAX6,PCSK1,PDE4A,PDPK1,PHYHIP,PI4KA,PIK3CB,PIN1,PINK1,PIP4K2C,PLCB1,POLR2K,PPP2CA,PPP2R1A,PPP2R4,PPP3CA,PRKACB,PRKAR1B,PRKCA,PRKCE,PRKCG,PRKCZ,PRPF19,PSPN,PTK2B,PTN,PTPN4,PTPN5,PTPRO,PTPRZ1,RAB3A,RAB4B,RAB6B,RANBP3L,RANGAP1,RAP2A,RAPGEF2,RAPGEF4,RB1CC1,RBX1,RFPL2,RGS6,RGS7,RIMS1,RNF165,RNF220,RNPS1,SATB1,SCN3A,SCN4B,SERINC1,SGTB,SH3GL2,SHANK1,SHANK2,SIPA1L1,SKP1,SMOX,SNCA,SOX1,SOX2,SPTAN1,SPTBN2,SPTBN4,STUB1,STX1A,SUMO1,SUMO3,SYNGR1,SYT1,TAOK3,TBKBP1,TERF2,TMEFF1,TNIK,TNK2,TP53BP2,TUBA1A,TUBA1B,TUBB2A,TUBB3,TULP4,UCHL1,WDR47,WNT1,YWHAB,YWHAE,YWHAG,YWHAH,YWHAZ,ZBTB7A,ZFR2,ZFYVE9
GTEx_all	Brain - Hippocampus	COMBINED	24083	931	2408	168	1.57135715813459e-14	AAK1,ACOT7,ACTL6B,ADD2,ADD3,AGAP1,AGAP3,ALDH7A1,AP2B1,AP3B2,APC,APC2,ARL8A,ASF1A,ATP1A3,ATP1B1,ATP2B1,ATP6V0A1,ATP6V1A,ATP6V1B2,ATP6V1D,ATP6V1E1,ATP6V1F,BASP1,BCAS2,BCL2L2,BDNF,BLOC1S2,BSCL2,CADM2,CALM2,CAMKV,CAMSAP2,CDH10,CDH4,CDH9,CLASP2,CLIP2,CMAS,CNTN1,CNTNAP1,CORO2B,CPE,CRMP1,CTNNA2,CTNND2,CYFIP2,DENND1A,DOCK10,DPF1,DPYSL2,DPYSL4,DPYSL5,DYNC1I1,DYNC1LI2,DYNLL1,DYNLL2,EIF4E,ELAVL2,ELAVL3,ELAVL4,ELMO1,EPB41L3,EPHA4,EPHA5,ERC2,FAM171A1,FMNL2,GABARAPL2,GABBR1,GAP43,GNAO1,GNAQ,GNB1,GNG2,GPHN,HIP1R,HRAS,INA,IQSEC1,ITM2C,KCNB2,KCNQ2,KIF21A,KIF21B,KIF5C,KIRREL3,KLC1,LRFN5,LRRC8D,LSAMP,LZTS1,MAP1A,MAP1B,MAP1LC3A,MAP2,MAP2K1,MAP4,MAP6,MAPRE2,MATR3,MBD3,MLF2,MOCS2,MYO5A,NECAP1,NEFM,NLGN1,NTRK2,PAFAH1B3,PCLO,PHGDH,PLCB1,PNMA2,PPFIA2,PRKACB,PRKCG,PSD2,PSD3,RAB3C,RAB6A,RAB6B,RAC1,RAPGEF4,RIMS2,RIMS4,RTP1,RUFY3,RUNDC3A,SALL3,SAP18,SCN3A,SCRN1,SHTN1,SLC25A22,SNAP25,SNAP91,SOGA3,SPATA2,SPTAN1,SRGAP3,SRPK2,STAU2,STON2,SYT1,SYT11,TBCB,TERF2,TERF2IP,TMEFF1,TMEM132A,TRAF3,TRIM2,TRIM46,TUBA1A,TUBB2A,TUBB4A,VASH1,WDR47,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ,ZFR,ZNF326,ZNF536
GTEx_all	Brain - Hippocampus	InWeb	24083	1561	2408	201	8.8609480668901e-05	AAK1,ADARB2,AGAP1,AGAP3,AJAP1,AMPH,ANK3,AP2B1,APC,APC2,APP,ARC,ARHGEF4,ASF1A,ATP1A3,BAD,BAP1,BTRC,C16orf13,CACNG2,CACYBP,CALM1,CALM2,CALM3,CAMK2A,CAMK2B,CBX1,CCNE2,CDH10,CDH18,CDH8,CDH9,CDK19,CDK5,CDK5R1,COX6A1,CRB1,CTNNA2,CTNNA3,CTNND2,DCK,DCTN1,DCTN6,DLG1,DLG2,DLG4,DLGAP1,DLGAP2,DLGAP3,DNM1,DNM3,DYNC1I1,DYNC1LI2,DYNLL1,DYNLL2,ERBB2IP,ERMN,FBXO45,FBXW11,FEZ1,FGF20,FGFR2,FOXG1,FYN,GABARAPL2,GAP43,GRIA2,GRIK2,GRIN1,GRIN2A,GRIN2B,GRIN2D,GRM1,GRM5,GSK3A,HCN1,HCN2,HDAC11,HIPK2,HRAS,HSPA2,ITPKA,ITPKB,KAT2B,KCNQ2,KCNQ3,KCTD1,KIF3A,KIF3B,KIFAP3,KLC2,LIMK1,MAGI2,MAP2,MAP2K1,MAPK1,MAPK10,MAPK3,MAPK8IP1,MAPK9,MARK4,MAST1,MAST3,MBP,MED29,NDFIP1,NDFIP2,NF2,NFASC,NLGN1,NLK,NRCAM,NRXN1,NRXN2,NSF,PACSIN1,PALM2,PAX6,PEX10,PHYHIP,PIN1,PLCB1,POLR2F,POLR2I,POLR2K,PPP2CA,PPP2R1A,PPP2R4,PPP3CA,PRKACB,PRKAR1B,PRKCA,PRKCE,PRKCG,PRKCZ,PSEN1,PTK2,PTK2B,PTN,PTPN11,PTPN5,PTPRZ1,RAB3A,RAB4B,RAB6B,RAC1,RANBP3L,RAP2A,RAPGEF4,RASAL1,RB1CC1,RBX1,RGS7,RIMS1,RNF130,RNF165,RNF220,SCN3A,SERINC1,SGTB,SH3GL2,SHANK1,SHANK2,SIK3,SMOX,SNCA,SORT1,SOX1,SOX2,SOX9,SPAG9,SPEF1,SPTAN1,SPTBN4,STK39,STX1A,SYNGR1,SYT1,TAOK3,TBKBP1,TERF2,TMEFF1,TNIK,TNK2,TRAF3,TUBA1A,TUBB2A,TUBB3,TULP4,UCHL1,ULK2,WDR47,YKT6,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ,ZFR,ZNF326
GTEx_all	Brain - Hypothalamus	COMBINED	24083	931	2408	169	7.54614512055912e-15	AAK1,ACOT7,ACTL6B,ADD2,AGAP1,AGAP3,ALDH7A1,ANKRD34B,AP2B1,AP3B2,APC,APC2,ARL8A,ASF1A,ATP1A3,ATP1B1,ATP6V0A1,ATP6V1A,ATP6V1B2,ATP6V1D,ATP6V1E1,ATP6V1F,BASP1,BCAS2,BCL2L2,BLOC1S2,BORCS5,BORCS8,BSCL2,CADM2,CALM2,CAMKV,CDH10,CDH4,CDH9,CELF6,CLASP2,CLIP2,CMAS,CNTN1,CNTNAP1,CORO2B,CPE,CRMP1,CTBP1,CTNNA2,CTNND2,CYFIP2,DPF1,DPY30,DPYSL2,DPYSL4,DPYSL5,DYNC1I1,DYNC1LI2,DYNLL1,DYNLL2,EIF4E,ELAVL2,ELAVL3,ELAVL4,EPB41L3,EPHA5,ERC2,FAM171A1,FMNL2,G3BP2,GABARAPL2,GABBR1,GAP43,GNAO1,GNAS,GNB1,GNG2,GPHN,HIP1R,HRAS,HSP90AA1,INA,ITM2C,KCNB2,KCNQ2,KHDRBS2,KIF21A,KIF21B,KIF5C,KIRREL3,KLC1,LRFN5,LSAMP,MAP1A,MAP1B,MAP1LC3A,MAP1LC3B,MAP2,MAP2K1,MAP6,MAPRE2,MARK1,MATR3,MLF2,MOCS2,MYO5A,NECAP1,NEFM,NLGN1,NSG1,NTRK2,PAFAH1B1,PAFAH1B2,PAFAH1B3,PCLO,PCSK1,PLD3,PNMA2,PPFIA2,PRKACB,PRKCG,PSD2,PSD3,RAB39A,RAB3C,RAB6A,RAB6B,RAC1,RAPGEF4,RIMS4,RTP1,RUFY3,RUNDC3A,SALL3,SAP18,SCN3A,SCN9A,SCRN1,SHTN1,SKP1,SLC25A22,SMARCD3,SNAP25,SNAP91,SOGA3,SPATA2,SPTAN1,SRGAP3,SRPK2,STAU2,STON2,SYT1,SYT11,TAC1,TBCB,TERF2,TERF2IP,TMEFF1,TMEM132A,TRIM2,TRIM46,TUBA1A,TUBB2A,TUBB4A,VGF,WDR47,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,ZNF536
GTEx_all	Brain - Hypothalamus	InWeb	24083	1561	2408	188	0.00367063266283462	AAK1,ADARB2,AGAP1,AGAP3,AJAP1,AMPH,ANK3,AP2B1,APC,APC2,APP,ARHGEF4,ASF1A,ATP1A3,BTRC,CACNG2,CACYBP,CALM1,CALM2,CALM3,CAMK2A,CAMK2B,CBX1,CBX5,CDH10,CDH18,CDH8,CDH9,CDK5,CDK5R1,COX6A1,CRB1,CTBP1,CTNNA2,CTNNA3,CTNND2,DCK,DCTN1,DCTN6,DLG2,DLG4,DLGAP1,DLGAP2,DLGAP3,DLX2,DNM1,DNM3,DYNC1I1,DYNC1LI2,DYNLL1,DYNLL2,ERBB2IP,ERMN,FBXO45,FBXW11,FEZ1,FGF20,FOXB1,FYN,G3BP2,GABARAPL2,GAP43,GRIA2,GRID2,GRIK2,GRIN1,GRIN2B,GRIN2D,GRM1,GRM5,GSK3A,GSK3B,HCN2,HCN3,HDAC11,HIPK2,HRAS,HSP90AA1,ITPKB,KCNQ2,KCNQ3,KIF3A,KIF3B,KIFAP3,KLC2,LIMK1,LIN52,MAGI2,MAP1LC3B,MAP2,MAP2K1,MAPK1,MAPK10,MAPK3,MAPK9,MARK1,MAST1,MBP,MED10,MED12L,MED29,NDFIP1,NEK11,NF2,NFASC,NLGN1,NRCAM,NRXN1,NRXN2,NSF,NTN3,OLA1,PACSIN1,PALM2,PAX6,PCSK1,PHYHIP,PIN1,POLR2F,POLR2I,POLR2K,PPP2CA,PPP3CA,PRKACB,PRKAR1B,PRKCG,PRKCZ,PRMT2,PRPF19,PTN,PTPN11,PTPN5,PTPRO,PTPRZ1,QRFPR,RAB3A,RAB4B,RAB6B,RAC1,RANGAP1,RAP2A,RAPGEF4,RBX1,RCHY1,RFPL2,RGS7,RIMS1,RNF165,RNF220,SCN3A,SERINC1,SGTB,SH3GL2,SHANK1,SHANK2,SKP1,SMOX,SNCA,SOX1,SOX2,SPTAN1,SPTBN4,STX1A,SUMO3,SYNGR1,SYT1,TAOK3,TBKBP1,TERF2,TMEFF1,TNIK,TNK2,TNKS,TUBA1A,TUBA1B,TUBB2A,TUBB3,TULP4,UBB,UCHL1,WDR47,YKT6,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,ZFR2
GTEx_all	Brain - Nucleus accumbens	COMBINED	24083	931	2408	149	4.03214086615426e-09	AAK1,ACOT7,ACTL6B,ADD2,AGAP1,AGAP3,ALDH7A1,ANKRD34B,AP2B1,AP3B2,APC,APC2,ARL8A,ASF1A,ATP1A3,ATP2B1,ATP6V0A1,ATP6V1A,ATP6V1B2,ATP6V1D,ATP6V1E1,ATP6V1F,BLOC1S2,BSCL2,BTBD10,CADM2,CALM2,CAMKV,CDH10,CDH4,CDH9,CENPV,CKB,CLASP2,CLIP2,CNTN1,CORO2B,CPE,CRMP1,CTNNA2,CTNND2,CYFIP2,DPF1,DPYSL2,DPYSL4,DPYSL5,DYNC1I1,DYNLL1,DYNLL2,EIF4E,ELAVL3,ELMO1,ERC2,FAM171A1,FMNL2,GABARAPL2,GABBR1,GAP43,GNAO1,GNAQ,GNB1,GPHN,HRAS,INA,ISLR2,ITM2C,KCNQ2,KHDRBS2,KIF21A,KIF21B,KIF5C,KIRREL3,KLC1,LSAMP,LZTS1,MAP1A,MAP1LC3A,MAP2,MAP2K1,MAP6,MAPRE2,MATR3,MLF2,MOCS2,MRPL41,MSI2,MYO5A,NECAP1,NEFM,NLGN1,NSG1,NTRK2,ONECUT2,PAFAH1B3,PCLO,PDZD2,PHGDH,PLCB1,PNMA2,PPFIA2,PRKACB,PRKCG,PSD2,PSD3,RAB3C,RAB6A,RAB6B,RABL6,RAPGEF4,RIMS2,RIMS4,RUFY3,RUNDC3A,SALL3,SAP18,SCN3A,SCRN1,SESN3,SHTN1,SLC25A22,SMARCD3,SNAP25,SNAP91,SOGA3,SPATA2,SPTAN1,SRGAP3,STON2,SYT1,SYT11,TAC1,TANC2,TBCB,TERF2IP,TMEFF1,TMEM132A,TRIM2,TRIM46,TUBA1A,TUBB2A,TUBB4A,VGF,WDR47,YWHAB,YWHAE,YWHAG,YWHAH,YWHAZ,ZFR
